timeStamp,latitude,longitude,air_temperature,air_pressure,wind_speed_kt,wind_speed_std,wind_dir_deg,wind_dir_std_deg,gust_hour,gust_minute,gust_speed_kt,gust_dir_deg,num_valid_wind_samples,wind_speed_ms
2026-07-03 17:00:00,-38.4446033333333,11.5777783333333,14.700000000000001,1015.6,14.0,4.3,247.5,11.9,16,50,18.5,253.70000000000002,600,7.202216
2026-07-03 17:10:00,-38.4442466666667,11.57816,13.5,1015.5,12.3,4.4,257.7,20.700000000000003,17,0,17.1,256.0,600,6.3276612000000005
2026-07-03 17:20:00,-38.4435316666667,11.5776816666667,13.4,1015.6,11.8,4.0,253.4,18.3,17,17,16.7,250.3,600,6.070439200000001
2026-07-03 17:30:00,-38.4445666666667,11.5778566666667,13.8,1015.9000000000001,12.9,3.2,241.9,11.5,17,23,16.6,250.20000000000002,600,6.6363276
2026-07-03 17:40:00,-38.4443483333333,11.5784733333333,14.4,1016.1,12.600000000000001,4.4,243.9,17.1,17,31,17.1,234.10000000000002,600,6.4819944000000005
2026-07-03 17:50:00,-38.4445,11.5773233333333,14.600000000000001,1015.9000000000001,12.600000000000001,3.4000000000000004,238.70000000000002,13.600000000000001,17,41,16.2,256.0,600,6.4819944000000005
2026-07-03 18:00:00,-38.44453,11.5781133333333,14.600000000000001,1015.8000000000001,12.200000000000001,3.6,223.70000000000002,19.1,17,51,15.700000000000001,202.3,600,6.2762168
2026-07-03 18:10:00,-38.4441533333333,11.5783866666667,14.600000000000001,1016.0,12.100000000000001,4.4,229.20000000000002,18.7,18,9,15.8,207.8,600,6.224772400000001
2026-07-03 18:20:00,-38.4445733333333,11.5771583333333,14.700000000000001,1016.1,12.9,2.3000000000000003,222.70000000000002,10.700000000000001,18,10,16.0,241.0,600,6.6363276
2026-07-03 18:30:00,-38.444545,11.57796,14.700000000000001,1016.2,12.0,3.5,225.8,19.3,18,25,16.5,225.9,600,6.173328
2026-07-03 18:40:00,-38.4441166666667,11.578485,14.600000000000001,1016.2,10.9,3.2,234.60000000000002,18.0,18,39,14.200000000000001,216.10000000000002,600,5.6074396
2026-07-03 18:50:00,-38.444665,11.5772733333333,14.600000000000001,1016.2,10.5,3.1,231.20000000000002,12.8,18,42,14.3,214.9,600,5.401662
2026-07-03 19:00:00,-38.44468,11.577915,14.600000000000001,1016.2,10.9,3.2,224.3,19.8,18,51,15.0,213.3,600,5.6074396
2026-07-03 19:10:00,-38.444355,11.5784233333333,14.5,1016.3000000000001,9.600000000000001,2.2,225.3,17.7,19,0,12.200000000000001,209.3,600,4.938662400000001
2026-07-03 19:20:00,-38.4437533333333,11.5781266666667,14.5,1016.4000000000001,8.700000000000001,2.8000000000000003,233.3,13.5,19,17,12.600000000000001,203.0,600,4.4756628
2026-07-03 19:30:00,-38.4442683333333,11.5769383333333,14.600000000000001,1016.5,10.200000000000001,2.6,221.3,16.1,19,29,14.3,222.9,600,5.247328800000001
2026-07-03 19:40:00,-38.4446466666667,11.5772766666667,14.600000000000001,1016.5,9.700000000000001,3.9000000000000004,220.8,20.0,19,31,13.700000000000001,232.9,600,4.9901068
2026-07-03 19:50:00,-38.4446733333333,11.5774583333333,14.5,1016.3000000000001,7.800000000000001,3.3000000000000003,223.10000000000002,22.1,19,41,11.200000000000001,219.5,600,4.0126632
2026-07-03 20:00:00,-38.4446316666667,11.5777016666667,14.5,1016.1,6.9,4.6000000000000005,231.10000000000002,22.6,19,58,10.5,248.10000000000002,600,3.5496636
2026-07-03 20:10:00,-38.4445866666667,11.5777566666667,14.5,1016.3000000000001,7.7,2.9000000000000004,222.8,26.200000000000003,20,6,10.9,208.10000000000002,600,3.9612188
2026-07-03 20:20:00,-38.443995,11.5789033333333,14.5,1016.4000000000001,6.7,2.2,231.60000000000002,28.0,20,12,9.3,265.7,600,3.4467748
2026-07-03 20:30:00,-38.4388383333333,11.5849283333333,14.5,1016.4000000000001,5.0,2.0,218.5,28.6,20,22,9.5,234.20000000000002,600,2.57222
2026-07-03 20:40:00,-38.43357,11.5910016666667,14.5,1016.4000000000001,4.6000000000000005,2.0,213.8,18.1,20,31,7.6000000000000005,271.6,600,2.3664424000000004
2026-07-03 20:50:00,-38.428265,11.5973433333333,14.5,1016.4000000000001,4.0,2.0,242.60000000000002,17.5,20,42,6.9,201.70000000000002,599,2.057776
2026-07-03 21:00:00,-38.423015,11.60361,14.5,1016.3000000000001,2.6,2.0,253.70000000000002,43.300000000000004,20,52,5.800000000000001,284.40000000000003,600,1.3375544000000001
2026-07-03 21:10:00,-38.41775,11.6097466666667,14.5,1016.2,2.9000000000000004,1.5,233.10000000000002,29.200000000000003,21,6,5.300000000000001,234.20000000000002,600,1.4918876000000003
2026-07-03 21:20:00,-38.4125166666667,11.61618,14.5,1016.2,1.7000000000000002,0.7000000000000001,217.10000000000002,46.2,21,10,3.6,310.0,600,0.8745548000000001
2026-07-03 21:30:00,-38.407015,11.6226916666667,14.5,1016.4000000000001,2.0,1.5,233.70000000000002,59.5,21,25,4.2,246.3,600,1.028888
2026-07-03 21:40:00,-38.4014266666667,11.6292533333333,14.5,1016.5,2.6,1.6,261.2,35.2,21,38,5.800000000000001,275.2,600,1.3375544000000001
2026-07-03 21:50:00,-38.3960233333333,11.6356816666667,14.5,1016.6,2.7,1.7000000000000002,287.6,40.7,21,48,5.300000000000001,305.2,600,1.3889988000000002
2026-07-03 22:00:00,-38.3904733333333,11.6422716666667,14.5,1016.8000000000001,4.0,3.0,248.0,26.3,21,57,7.5,243.20000000000002,600,2.057776
2026-07-03 22:10:00,-38.3846416666667,11.6491433333333,14.5,1017.0,5.7,1.9000000000000001,240.8,16.5,22,6,8.8,225.5,600,2.9323308000000003
2026-07-03 22:20:00,-38.378865,11.6561233333333,14.5,1016.9000000000001,4.4,1.5,227.8,18.0,22,16,7.1000000000000005,223.0,600,2.2635536000000003
2026-07-03 22:30:00,-38.3730833333333,11.6629433333333,14.600000000000001,1017.1,4.800000000000001,1.4000000000000001,223.0,14.700000000000001,22,28,6.7,261.6,600,2.4693312000000005
2026-07-03 22:40:00,-38.3672483333333,11.6698716666667,14.8,1017.4000000000001,10.0,5.0,216.9,12.3,22,37,14.200000000000001,212.60000000000002,600,5.14444
2026-07-03 22:50:00,-38.3612416666667,11.6769566666667,14.8,1017.3000000000001,10.8,1.8,207.0,9.700000000000001,22,41,14.200000000000001,201.8,600,5.555995200000001
2026-07-03 23:00:00,-38.3553766666667,11.6840983333333,14.700000000000001,1017.5,9.5,1.9000000000000001,211.70000000000002,11.700000000000001,22,58,12.9,207.4,600,4.887218
2026-07-03 23:10:00,-38.3493333333333,11.6911233333333,14.700000000000001,1017.5,8.9,2.1,196.10000000000002,13.3,23,6,12.3,196.20000000000002,600,4.5785516
2026-07-03 23:20:00,-38.3431183333333,11.69846,14.5,1017.2,10.0,3.3000000000000003,173.20000000000002,12.100000000000001,23,18,14.8,197.20000000000002,600,5.14444
2026-07-03 23:30:00,-38.34241,11.6999416666667,14.5,1017.1,9.4,3.4000000000000004,171.0,14.9,23,25,13.200000000000001,198.4,600,4.8357736000000004
2026-07-03 23:40:00,-38.3423883333333,11.7002616666667,14.3,1017.2,10.8,11.100000000000001,190.4,16.900000000000002,23,37,18.1,168.60000000000002,600,5.555995200000001
2026-07-03 23:50:00,-38.342185,11.7000083333333,14.0,1017.3000000000001,13.9,6.1000000000000005,174.0,8.8,23,41,20.1,173.8,600,7.150771600000001
2026-07-04 00:00:00,-38.3425,11.7001516666667,13.8,1017.3000000000001,12.4,3.2,170.9,9.200000000000001,23,58,15.4,168.8,600,6.3791056
2026-07-04 00:10:00,-38.342555,11.6996616666667,13.700000000000001,1017.3000000000001,13.3,4.9,165.10000000000002,10.200000000000001,0,3,18.400000000000002,153.5,600,6.842105200000001
2026-07-04 00:20:00,-38.3429116666667,11.6995466666667,13.600000000000001,1017.2,11.9,3.7,162.5,9.200000000000001,0,10,15.9,162.0,600,6.1218836
2026-07-04 00:30:00,-38.3433833333333,11.6991816666667,13.600000000000001,1017.1,11.200000000000001,3.2,159.10000000000002,9.0,0,29,14.600000000000001,163.60000000000002,600,5.761772800000001
2026-07-04 00:40:00,-38.3426516666667,11.699625,13.600000000000001,1017.0,10.8,2.6,164.10000000000002,14.200000000000001,0,30,14.600000000000001,164.9,600,5.555995200000001
2026-07-04 00:50:00,-38.3432716666667,11.699235,13.5,1017.0,9.700000000000001,4.0,153.9,10.200000000000001,0,48,13.600000000000001,159.9,599,4.9901068
2026-07-04 01:00:00,-38.34259,11.6997333333333,13.600000000000001,1016.8000000000001,9.5,2.7,146.3,17.6,0,50,13.9,120.4,600,4.887218
2026-07-04 01:10:00,-38.3433316666667,11.6990733333333,13.600000000000001,1016.7,8.6,3.4000000000000004,132.9,13.600000000000001,1,2,12.4,133.1,600,4.4242184
2026-07-04 01:20:00,-38.3429083333333,11.6995266666667,13.600000000000001,1016.5,8.1,3.1,132.6,14.3,1,16,12.3,149.4,600,4.1669963999999995
2026-07-04 01:30:00,-38.3423533333333,11.6988983333333,13.600000000000001,1016.3000000000001,8.200000000000001,3.9000000000000004,127.10000000000001,12.700000000000001,1,28,13.0,115.30000000000001,600,4.218440800000001
2026-07-04 01:40:00,-38.343365,11.6988683333333,13.700000000000001,1016.3000000000001,7.4,4.4,115.2,14.200000000000001,1,30,11.600000000000001,108.80000000000001,600,3.8068856
2026-07-04 01:50:00,-38.343095,11.699435,13.700000000000001,1016.3000000000001,7.4,4.6000000000000005,111.7,15.700000000000001,1,44,11.8,84.5,600,3.8068856
2026-07-04 02:00:00,-38.3427083333333,11.6996166666667,13.600000000000001,1016.3000000000001,8.1,4.9,117.30000000000001,18.6,1,57,13.0,118.80000000000001,600,4.1669963999999995
2026-07-04 02:10:00,-38.34274,11.6982716666667,13.600000000000001,1016.2,6.800000000000001,2.8000000000000003,112.10000000000001,17.2,2,0,9.9,140.6,600,3.4982192000000003
2026-07-04 02:20:00,-38.34323,11.6984583333333,13.4,1016.2,5.5,3.6,121.9,19.6,2,12,9.1,118.5,600,2.8294420000000002
2026-07-04 02:30:00,-38.343395,11.699045,13.5,1016.2,5.300000000000001,3.4000000000000004,111.4,25.700000000000003,2,28,9.0,99.80000000000001,600,2.7265532000000006
2026-07-04 02:40:00,-38.3432266666667,11.6992933333333,13.5,1016.3000000000001,4.7,3.6,102.30000000000001,23.1,2,32,8.3,78.7,600,2.4178868000000002
2026-07-04 02:50:00,-38.3429983333333,11.6994833333333,13.5,1016.2,4.1000000000000005,2.5,75.60000000000001,36.7,2,46,8.0,40.900000000000006,600,2.1092204000000003
2026-07-04 03:00:00,-38.342735,11.6995816666667,13.600000000000001,1016.2,4.3,2.6,48.400000000000006,35.300000000000004,2,57,8.0,73.10000000000001,600,2.2121092
2026-07-04 03:10:00,-38.3424766666667,11.699255,13.700000000000001,1016.1,3.1,2.5,74.4,42.2,3,9,7.6000000000000005,42.2,600,1.5947764
2026-07-04 03:20:00,-38.3424266666667,11.69903,13.700000000000001,1016.1,3.8000000000000003,2.1,24.400000000000002,32.9,3,10,6.800000000000001,28.400000000000002,600,1.9548872000000002
2026-07-04 03:30:00,-38.3424016666667,11.6987583333333,13.700000000000001,1016.1,2.6,2.3000000000000003,30.400000000000002,66.7,3,29,6.5,75.8,600,1.3375544000000001
2026-07-04 03:40:00,-38.343015,11.6982383333333,13.700000000000001,1015.9000000000001,3.3000000000000003,1.7000000000000002,29.0,33.2,3,31,5.800000000000001,19.3,600,1.6976652
2026-07-04 03:50:00,-38.3434233333333,11.6987166666667,13.700000000000001,1015.7,4.6000000000000005,2.8000000000000003,49.0,23.900000000000002,3,49,8.4,24.400000000000002,600,2.3664424000000004
2026-07-04 04:00:00,-38.34338,11.699165,13.600000000000001,1015.6,4.2,3.1,58.2,38.2,3,51,7.300000000000001,25.6,600,2.1606648
2026-07-04 04:10:00,-38.3432683333333,11.699425,13.600000000000001,1015.5,4.2,2.5,63.5,23.900000000000002,4,4,8.0,90.5,600,2.1606648
2026-07-04 04:20:00,-38.3429366666667,11.69956,13.700000000000001,1015.3000000000001,5.5,4.5,63.1,22.6,4,16,9.700000000000001,73.9,600,2.8294420000000002
2026-07-04 04:30:00,-38.3426,11.6994566666667,13.8,1015.1,7.2,3.5,57.5,19.6,4,29,11.100000000000001,44.7,600,3.7039968
2026-07-04 04:40:00,-38.3424333333333,11.6990183333333,13.8,1015.0,6.9,3.3000000000000003,61.6,16.900000000000002,4,37,10.5,70.2,600,3.5496636
2026-07-04 04:50:00,-38.3424283333333,11.6985966666667,13.8,1015.3000000000001,5.9,4.1000000000000005,36.9,21.1,4,49,10.5,64.60000000000001,599,3.0352196000000005
2026-07-04 05:00:00,-38.34234,11.698955,13.9,1015.4000000000001,6.4,4.7,34.4,19.0,4,58,10.8,12.600000000000001,600,3.2924416
2026-07-04 05:10:00,-38.3424416666667,11.699145,14.0,1015.4000000000001,6.2,2.9000000000000004,12.700000000000001,20.200000000000003,5,8,10.3,340.8,600,3.1895528
2026-07-04 05:20:00,-38.3424166666667,11.699175,14.200000000000001,1015.5,6.6000000000000005,2.8000000000000003,16.7,23.6,5,17,10.5,353.6,600,3.3953304
2026-07-04 05:30:00,-38.3425883333333,11.6993233333333,14.3,1015.3000000000001,7.1000000000000005,4.2,12.200000000000001,21.5,5,29,11.600000000000001,342.90000000000003,600,3.6525524000000003
2026-07-04 05:40:00,-38.3427,11.6993383333333,14.4,1015.3000000000001,7.800000000000001,3.8000000000000003,4.4,22.1,5,34,12.100000000000001,318.8,600,4.0126632
2026-07-04 05:50:00,-38.342785,11.69952,14.4,1015.3000000000001,7.2,3.9000000000000004,333.70000000000005,33.7,5,43,11.200000000000001,280.8,600,3.7039968
2026-07-04 06:00:00,-38.3429116666667,11.6994866666667,14.700000000000001,1015.2,8.200000000000001,6.7,327.8,21.6,5,59,14.4,308.0,600,4.218440800000001
2026-07-04 06:10:00,-38.3428416666667,11.6995366666667,14.700000000000001,1015.0,11.9,3.3000000000000003,319.70000000000005,18.5,6,6,15.8,311.3,600,6.1218836
2026-07-04 06:20:00,-38.3415383333333,11.700345,14.700000000000001,1015.0,11.200000000000001,4.0,322.5,24.900000000000002,6,11,16.0,348.8,600,5.761772800000001
2026-07-04 06:30:00,-38.3365333333333,11.705875,14.5,1015.3000000000001,11.0,4.0,342.0,14.8,6,20,15.9,341.20000000000005,600,5.6588840000000005
2026-07-04 06:40:00,-38.3314583333333,11.7115016666667,14.9,1015.5,11.700000000000001,4.0,334.8,13.3,6,34,16.7,344.40000000000003,600,6.018994800000001
2026-07-04 06:50:00,-38.3263133333333,11.7174083333333,15.100000000000001,1015.5,13.100000000000001,3.8000000000000003,332.3,14.8,6,46,18.1,333.70000000000005,600,6.739216400000001
2026-07-04 07:00:00,-38.320915,11.7234583333333,14.9,1015.5,13.600000000000001,4.0,330.70000000000005,13.5,6,51,18.7,343.0,600,6.996438400000001
2026-07-04 07:10:00,-38.3156583333333,11.7293516666667,14.9,1015.6,13.200000000000001,5.4,342.6,13.600000000000001,7,0,18.3,329.70000000000005,600,6.7906608
2026-07-04 07:20:00,-38.3102683333333,11.735535,15.0,1015.6,14.600000000000001,4.6000000000000005,341.3,17.0,7,18,18.400000000000002,341.40000000000003,600,7.510882400000001
2026-07-04 09:10:00,-38.2460933333333,11.8072583333333,15.600000000000001,1015.4000000000001,15.8,6.4,341.3,15.9,9,3,20.5,346.70000000000005,600,8.128215200000001
2026-07-04 09:20:00,-38.2397566666667,11.8143233333333,15.5,1015.1,16.3,5.4,341.3,16.2,9,11,21.6,346.20000000000005,600,8.3854372
2026-07-04 11:30:00,-38.1813633333333,11.8805866666667,15.0,1015.0,22.6,8.8,316.5,20.1,11,27,28.6,314.0,600,11.6264344
2026-07-07 20:20:00,-36.799645,12.2887983333333,16.400000000000002,1011.3000000000001,20.900000000000002,9.1,264.7,36.2,20,14,27.5,271.6,359,10.7518796
2026-07-07 20:30:00,-36.7982266666667,12.287515,16.6,1014.1,20.8,9.1,265.2,30.8,20,28,26.700000000000003,274.2,600,10.700435200000001
2026-07-07 20:40:00,-36.796335,12.2857983333333,16.7,1015.0,22.0,9.0,267.90000000000003,40.5,20,39,29.400000000000002,250.20000000000002,600,11.317768000000001
2026-07-07 20:50:00,-36.7943933333333,12.28344,16.7,1014.9000000000001,20.5,8.6,270.90000000000003,39.2,20,46,26.6,261.5,600,10.546102
2026-07-07 21:00:00,-36.7929266666667,12.281985,16.8,1015.0,19.900000000000002,7.7,265.1,38.7,20,50,24.5,258.1,600,10.237435600000001
2026-07-07 21:10:00,-36.7911366666667,12.279885,16.900000000000002,1015.0,19.900000000000002,7.6000000000000005,266.8,33.800000000000004,21,0,26.400000000000002,264.40000000000003,600,10.237435600000001
2026-07-07 21:20:00,-36.789605,12.2783916666667,16.7,1014.2,21.5,8.5,262.3,33.4,21,12,26.900000000000002,260.6,600,11.060546
2026-07-07 21:30:00,-36.78827,12.2767016666667,16.400000000000002,1013.1,20.200000000000003,7.5,263.0,37.4,21,22,24.6,267.6,600,10.391768800000001
2026-07-07 21:40:00,-36.7865883333333,12.2745633333333,16.1,1012.0,20.8,9.1,262.0,39.1,21,31,26.3,256.7,600,10.700435200000001
2026-07-07 21:50:00,-36.7844833333333,12.2718183333333,16.1,1012.0,19.3,7.9,262.6,41.5,21,47,25.700000000000003,262.3,600,9.928769200000001
2026-07-07 22:00:00,-36.7827233333333,12.2697916666667,16.2,1012.1,21.1,10.4,259.0,35.300000000000004,21,53,27.200000000000003,263.6,600,10.854768400000001
2026-07-07 22:10:00,-36.78071,12.2668183333333,16.400000000000002,1012.4000000000001,19.8,9.4,260.0,40.900000000000006,22,3,26.6,251.60000000000002,600,10.1859912
2026-07-07 22:20:00,-36.7793816666667,12.2651283333333,16.5,1012.9000000000001,20.6,10.0,254.5,34.6,22,14,26.3,245.60000000000002,600,10.5975464
2026-07-07 22:30:00,-36.7779833333333,12.2630716666667,16.5,1013.4000000000001,17.900000000000002,6.300000000000001,254.70000000000002,29.8,22,20,22.400000000000002,269.7,600,9.208547600000001
2026-07-07 22:40:00,-36.7765633333333,12.260985,16.5,1013.5,17.6,5.9,256.7,32.300000000000004,22,33,22.1,255.70000000000002,600,9.054214400000001
2026-07-07 22:50:00,-36.7743583333333,12.25859,16.2,1012.6,18.400000000000002,9.9,247.70000000000002,44.300000000000004,22,46,24.8,240.10000000000002,600,9.465769600000002
2026-07-07 23:00:00,-36.7720516666667,12.2567516666667,16.1,1012.3000000000001,19.400000000000002,6.300000000000001,246.5,44.7,22,50,23.5,346.3,600,9.9802136
2026-07-07 23:10:00,-36.769635,12.254315,15.9,1011.3000000000001,22.6,15.0,224.70000000000002,45.900000000000006,23,6,33.1,226.9,600,11.6264344
2026-07-07 23:20:00,-36.7670666666667,12.252055,15.9,1010.9000000000001,22.1,15.8,218.4,43.400000000000006,23,18,31.8,195.70000000000002,600,11.3692124
2026-07-07 23:30:00,-36.7632333333333,12.24776,15.700000000000001,1010.1,24.0,20.400000000000002,209.10000000000002,50.5,23,20,38.5,190.8,599,12.346656
2026-07-07 23:40:00,-36.7591466666667,12.2431166666667,15.4,1009.0,22.900000000000002,16.1,208.5,47.800000000000004,23,37,32.1,183.4,600,11.7807676
2026-07-07 23:50:00,-36.754655,12.2379733333333,15.3,1008.1,21.3,13.100000000000001,212.20000000000002,48.400000000000006,23,47,28.0,270.8,600,10.9576572
2026-07-08 00:00:00,-36.7502783333333,12.2331966666667,15.200000000000001,1007.8000000000001,21.8,16.3,202.8,46.900000000000006,23,59,31.3,178.9,600,11.2148792
2026-07-08 00:10:00,-36.7461783333333,12.2286316666667,15.0,1007.1,24.200000000000003,17.5,200.3,49.7,0,4,31.0,178.20000000000002,600,12.449544800000002
2026-07-08 00:20:00,-36.7418483333333,12.22348,14.700000000000001,1006.2,22.0,16.3,205.4,48.2,0,10,29.0,191.60000000000002,600,11.317768000000001
2026-07-08 00:30:00,-36.7377783333333,12.2189566666667,14.8,1006.5,23.0,14.600000000000001,192.10000000000002,47.2,0,23,32.5,268.2,600,11.832212
2026-07-08 00:40:00,-36.7335483333333,12.2139933333333,14.600000000000001,1006.1,21.8,12.8,197.4,46.0,0,34,27.8,179.70000000000002,600,11.2148792
2026-07-08 00:50:00,-36.729285,12.2087566666667,14.4,1005.0,22.6,11.4,196.9,43.1,0,43,28.400000000000002,176.3,600,11.6264344
2026-07-08 01:00:00,-36.7255933333333,12.2040116666667,14.3,1004.4000000000001,22.900000000000002,10.4,186.3,44.7,0,59,28.700000000000003,228.9,600,11.7807676
2026-07-08 01:10:00,-36.7219916666667,12.1991266666667,14.0,1003.3000000000001,21.6,9.0,180.10000000000002,41.5,1,0,26.700000000000003,162.8,600,11.111990400000002
2026-07-08 01:20:00,-36.7186466666667,12.1940833333333,13.9,1002.7,23.200000000000003,14.5,174.4,43.800000000000004,1,14,34.9,276.8,600,11.935100800000003
2026-07-08 01:30:00,-36.7149483333333,12.1886216666667,13.8,1002.4000000000001,22.200000000000003,14.600000000000001,185.4,42.7,1,29,31.200000000000003,164.9,600,11.420656800000001
2026-07-08 01:40:00,-36.7115883333333,12.1829733333333,13.700000000000001,1002.6,22.6,11.5,180.4,38.5,1,30,30.200000000000003,186.70000000000002,600,11.6264344
2026-07-08 01:50:00,-36.7078916666667,12.1770766666667,13.8,1003.4000000000001,21.6,16.3,186.4,39.800000000000004,1,48,31.8,169.9,600,11.111990400000002
2026-07-08 02:00:00,-36.705,12.171725,13.700000000000001,1002.4000000000001,21.6,11.5,176.0,41.5,1,59,27.900000000000002,152.0,600,11.111990400000002
2026-07-08 02:10:00,-36.7015716666667,12.1657716666667,13.5,1001.5,21.700000000000003,12.200000000000001,180.5,40.0,2,2,29.8,280.7,600,11.163434800000001
2026-07-08 02:20:00,-36.6989766666667,12.16027,13.3,1000.4000000000001,20.700000000000003,36.7,169.9,40.900000000000006,2,16,74.3,162.10000000000002,600,10.648990800000002
2026-07-08 02:30:00,-36.6960416666667,12.1542833333333,13.5,1000.6,21.200000000000003,48.7,173.5,41.5,2,20,72.10000000000001,236.60000000000002,600,10.906212800000002
2026-07-08 02:40:00,-36.693395,12.1484016666667,13.600000000000001,1001.6,19.5,13.0,175.20000000000002,38.300000000000004,2,39,28.1,119.30000000000001,600,10.031658
2026-07-08 02:50:00,-36.6905433333333,12.1424383333333,13.200000000000001,1000.8000000000001,22.200000000000003,23.5,176.9,36.800000000000004,2,43,40.2,167.8,600,11.420656800000001
2026-07-08 03:00:00,-36.688705,12.13726,13.100000000000001,999.8000000000001,21.6,12.100000000000001,170.4,37.7,2,59,29.6,174.60000000000002,600,11.111990400000002
2026-07-08 03:10:00,-36.68694,12.1331783333333,13.100000000000001,999.5,21.6,19.5,173.5,37.2,3,9,29.8,164.4,600,11.111990400000002
2026-07-08 03:20:00,-36.6860766666667,12.1322783333333,13.200000000000001,1000.5,22.700000000000003,15.200000000000001,162.70000000000002,24.200000000000003,3,10,31.1,161.0,600,11.677878800000002
2026-07-08 03:30:00,-36.68528,12.1314766666667,13.4,1000.9000000000001,17.400000000000002,18.8,153.20000000000002,31.5,3,23,25.400000000000002,152.1,600,8.9513256
2026-07-08 03:40:00,-36.6844016666667,12.1307533333333,13.200000000000001,1000.5,20.900000000000002,7.4,159.3,25.700000000000003,3,31,27.700000000000003,157.4,599,10.7518796
2026-07-08 03:50:00,-36.6836783333333,12.1300316666667,13.3,1001.1,19.3,8.3,156.70000000000002,24.6,3,44,25.6,155.10000000000002,600,9.928769200000001
