timeStamp,latitude,longitude,significant_wave_height_m,average_wave_period_s,peak_wave_period_s,peak_wave_direction_deg,n_samples,sampling_frequency_hz,sample_gaps
2026-07-01 11:20:00,-37.41348,11.627785,1.0370241331863748,9.102596974508538,9.481481481481481,168.60816885082085,4679,4.0,121
2026-07-01 11:40:00,-37.4137866666667,11.6161966666667,1.3387443020318024,10.091002332595126,9.481481481481481,180.53992177323624,4799,4.0,1
2026-07-01 12:00:00,-37.4124016666667,11.614885,1.1359595697645462,9.739694312508918,9.481481481481481,193.609767314066,4796,4.0,4
2026-07-01 12:20:00,-37.4124616666667,11.6149716666667,1.417799840877251,10.238165874248159,11.130434782608695,207.1140688318037,4796,4.0,4
2026-07-01 12:40:00,-37.4124733333333,11.6149883333333,1.0107911123540827,9.736677977613658,9.481481481481481,220.59199464703605,4793,4.0,7
2026-07-01 13:00:00,-37.4120583333333,11.61565,1.1296233055768752,9.964140860221093,9.481481481481481,219.6994160747463,4799,4.0,1
2026-07-01 13:20:00,-37.4124,11.6179683333333,1.4258191866269618,10.497958501840067,12.19047619047619,198.44113486012705,4799,4.0,1
2026-07-01 13:40:00,-37.42019,11.6208466666667,1.0862011731347487,9.306094018229409,9.481481481481481,230.85721044749636,4799,4.0,1
2026-07-01 14:00:00,-37.4143066666667,11.619785,2.0155083543345405,7.059075902589814,9.481481481481481,196.71574981938815,4799,4.0,1
2026-07-01 14:20:00,-37.4062483333333,11.62496,2.1047046566381447,7.48943337838687,9.481481481481481,205.1687324541578,4799,4.0,1
2026-07-01 14:40:00,-37.3987366666667,11.6317283333333,1.9936778577138707,6.810464710264805,9.481481481481481,199.53067117416964,4799,4.0,1
2026-07-01 15:00:00,-37.39146,11.6391283333333,2.1638053664009598,6.822439622889403,9.481481481481481,197.1325614589481,4799,4.0,1
2026-07-01 15:20:00,-37.38429,11.6446183333333,2.3610425464242604,8.00971832719869,12.19047619047619,204.06436391219032,4796,4.0,4
2026-07-01 15:40:00,-37.3833416666667,11.6392916666667,2.0054908081851273,7.452229957561726,8.827586206896552,218.26378591600485,4796,4.0,4
2026-07-01 16:00:00,-37.3920316666667,11.638345,2.186047320917603,7.76170195241515,9.481481481481481,210.34604339776024,4799,4.0,1
2026-07-01 16:20:00,-37.3974033333333,11.632685,1.947866613390021,7.349902422352802,9.481481481481481,199.6155522099549,4799,4.0,1
2026-07-01 16:40:00,-37.3973516666667,11.6379866666667,2.015234587153665,7.0514226741031605,9.481481481481481,219.56528048265818,4799,4.0,1
2026-07-01 17:00:00,-37.396765,11.63856,2.0122046182776723,7.135633103277356,9.481481481481481,198.568243509014,4799,4.0,1
2026-07-01 17:20:00,-37.3999833333333,11.6300866666667,1.871953324657704,7.191266796956144,8.258064516129032,220.22829157764298,4799,4.0,1
2026-07-01 17:40:00,-37.4054733333333,11.6305616666667,2.0591107111181146,7.27111214465007,9.481481481481481,204.4117416343059,4799,4.0,1
2026-07-01 18:00:00,-37.4134466666667,11.62493,1.655134397104293,6.638474684813929,7.757575757575758,208.1830103655774,4799,4.0,1
2026-07-01 18:20:00,-37.42177,11.6192133333333,1.794042873408723,6.68051969044304,9.481481481481481,200.10306237280375,4799,4.0,1
2026-07-01 18:40:00,-37.425445,11.6076683333333,2.027982158923854,7.581297351616714,9.481481481481481,192.49680822014122,4796,4.0,4
2026-07-01 19:00:00,-37.4276433333333,11.5945666666667,2.102094630034706,7.735019208791866,9.481481481481481,178.86130009049964,4799,4.0,1
2026-07-01 19:20:00,-37.4284533333333,11.58112,2.0434197937733924,7.770337239809332,9.481481481481481,189.64929217659449,4793,4.0,7
2026-07-01 19:40:00,-37.4290933333333,11.5669616666667,1.924893072023499,7.2401856221133,9.481481481481481,207.81856735365875,4796,4.0,4
2026-07-01 20:00:00,-37.4228033333333,11.5669483333333,1.988355122196224,7.023695777736239,9.481481481481481,184.734137944673,4793,4.0,7
2026-07-01 20:20:00,-37.4148516666667,11.57032,1.8388561451788044,6.755373857248334,9.481481481481481,174.17301352528614,4790,4.0,10
2026-07-01 20:40:00,-37.4065816666667,11.5736066666667,1.858842060059811,6.698285796473407,9.481481481481481,203.08870807062095,4790,4.0,10
2026-07-01 21:00:00,-37.405045,11.5670283333333,1.840932893406816,6.456708477294846,9.481481481481481,215.10064955665982,4793,4.0,7
2026-07-01 21:20:00,-37.4130216666667,11.55436,2.079017093232717,6.424614182079318,9.481481481481481,228.79501032768007,4793,4.0,7
2026-07-01 21:40:00,-37.42071,11.5419783333333,1.8884893533060048,6.039261889010234,8.827586206896552,218.1491676991339,4796,4.0,4
2026-07-01 22:00:00,-37.4272766666667,11.5297466666667,2.157400406922323,6.586348630829362,9.481481481481481,169.73907026173686,4796,4.0,4
2026-07-01 22:20:00,-37.4245533333333,11.5172016666667,1.9915907677593518,6.681478155680295,9.481481481481481,199.96831399615468,4796,4.0,4
2026-07-01 22:40:00,-37.4185616666667,11.5107483333333,2.045249429417933,6.698866699732272,9.481481481481481,189.3824146550969,4799,4.0,1
2026-07-01 23:00:00,-37.4155666666667,11.5202366666667,2.3660910482290602,6.15268181784749,5.446808510638298,296.10136880211354,4796,4.0,4
2026-07-01 23:20:00,-37.413225,11.5335266666667,2.56483717478554,6.122020719126204,5.688888888888889,285.00924801364255,4799,4.0,1
2026-07-01 23:40:00,-37.412465,11.54739,2.801564988000049,6.268643987250816,5.688888888888889,284.7510094840759,4796,4.0,4
2026-07-02 00:00:00,-37.4116,11.56179,2.74451599940211,6.158721426941891,5.953488372093023,284.83847434430965,4796,4.0,4
2026-07-02 00:20:00,-37.412305,11.576095,2.7634012406223696,6.038195750435975,5.953488372093023,275.44579116366987,4796,4.0,4
2026-07-02 00:40:00,-37.41283,11.59048,2.9310175021872866,6.131174410273879,5.953488372093023,288.3632836204182,4793,4.0,7
2026-07-02 01:00:00,-37.4144033333333,11.60309,2.8487352819724596,6.103568454438763,5.953488372093023,290.01767577221506,4796,4.0,4
2026-07-02 01:20:00,-37.4167433333333,11.61511,2.7924370591399503,6.009258862133956,6.2439024390243905,294.1695635287276,4793,4.0,7
2026-07-02 01:40:00,-37.4218933333333,11.61826,2.85746849904305,6.352184976151787,5.446808510638298,281.7424209819144,4793,4.0,7
2026-07-02 02:00:00,-37.4250783333333,11.6084466666667,2.52315590741557,6.334494139077542,9.481481481481481,196.49264713840708,4799,4.0,1
2026-07-02 02:20:00,-37.4274633333333,11.5962716666667,2.4549338767686297,6.0887915953743414,5.688888888888889,287.18548559556694,4799,4.0,1
2026-07-02 02:40:00,-37.428225,11.5817966666667,2.657629602844791,6.272788264146191,5.446808510638298,250.8921784307018,4790,4.0,10
2026-07-02 03:00:00,-37.4292633333333,11.567645,2.66118147155503,6.1349900017586965,5.953488372093023,247.45801488086659,4793,4.0,7
2026-07-02 03:20:00,-37.4284716666667,11.5510916666667,3.0078302640394816,7.207083716195066,11.130434782608695,221.2499698607682,4796,4.0,4
2026-07-02 03:40:00,-37.4276,11.5339333333333,2.6171835203349576,6.386960645498038,6.2439024390243905,228.06600416481407,4799,4.0,1
2026-07-02 04:00:00,-37.4244866666667,11.5178083333333,2.4765221763100325,6.167092045113961,6.2439024390243905,225.18745529004053,4799,4.0,1
2026-07-02 04:20:00,-37.4173766666667,11.5119183333333,3.0595858383962287,6.526745714981964,6.918918918918919,234.57255525725506,4799,4.0,1
2026-07-02 04:40:00,-37.4146166666667,11.524075,3.1328959847297972,6.495875707192548,7.314285714285714,247.80419637817516,4799,4.0,1
2026-07-02 05:00:00,-37.4130016666667,11.5350533333333,3.096264174785369,6.3729203488052155,7.314285714285714,240.77939186692603,4799,4.0,1
2026-07-02 05:20:00,-37.4123566666667,11.5468616666667,3.352913207148617,6.538751462971502,7.314285714285714,220.53133787694267,4799,4.0,1
2026-07-02 05:40:00,-37.4118816666667,11.5584866666667,3.926345012872491,7.718982679777416,7.314285714285714,253.95839442690223,4799,4.0,1
2026-07-02 06:00:00,-37.4122,11.5680216666667,3.878368884016505,7.933095964074421,7.314285714285714,238.94428873345328,4799,4.0,1
2026-07-02 06:20:00,-37.41212,11.5780716666667,3.1417910475987885,6.649421591199658,6.918918918918919,239.2800768220079,4796,4.0,4
2026-07-02 06:40:00,-37.4125883333333,11.5865866666667,3.2319104690997214,6.515791684065092,7.314285714285714,248.13503642061505,4790,4.0,10
2026-07-02 07:00:00,-37.4130016666667,11.5937683333333,3.080004112204259,6.604624880277575,6.918918918918919,244.41904672545854,4793,4.0,7
2026-07-02 07:20:00,-37.41435,11.6025633333333,2.931135018822783,6.394850602022437,7.314285714285714,232.14512579869546,4793,4.0,7
2026-07-02 07:40:00,-37.41603,11.6101566666667,3.636956388173271,7.7213131491609905,7.314285714285714,245.93751645021757,4799,4.0,1
2026-07-02 08:00:00,-37.417515,11.61799,3.0724576422010395,6.4340152404745075,7.314285714285714,259.1848185941221,4796,4.0,4
2026-07-02 08:20:00,-37.4230266666667,11.6181416666667,2.8997948458140446,6.236217609972002,6.564102564102564,252.846383166179,4799,4.0,1
2026-07-02 08:40:00,-37.4258833333333,11.60455,2.5420662486175347,6.368935386358738,6.2439024390243905,246.47256471776868,4796,4.0,4
2026-07-02 09:00:00,-37.4279166666667,11.5899066666667,2.6017874619964387,6.455995944795754,6.564102564102564,243.75491266053442,4793,4.0,7
2026-07-02 09:20:00,-37.4286483333333,11.5749466666667,2.82964324763088,7.432120820030834,6.564102564102564,234.74121762506576,4790,4.0,10
2026-07-02 09:40:00,-37.429005,11.5599983333333,2.3661597789716864,6.511470800998875,6.2439024390243905,259.4631585499158,4796,4.0,4
2026-07-02 10:00:00,-37.428275,11.545095,2.419034021583738,6.3708086073508765,6.564102564102564,242.59362051896568,4793,4.0,7
2026-07-02 10:20:00,-37.427245,11.53051,2.279603391462374,6.406172804319269,6.2439024390243905,251.8318046303118,4793,4.0,7
2026-07-02 10:40:00,-37.4240166666667,11.5156766666667,2.5223735781392644,6.566241570050607,6.564102564102564,232.14951211199423,4796,4.0,4
2026-07-02 11:00:00,-37.4172283333333,11.5127166666667,2.601350478869768,6.555774635039034,6.564102564102564,254.28695983889747,4796,4.0,4
2026-07-02 11:20:00,-37.4146533333333,11.5245416666667,2.8433531971229553,6.476414935232809,7.757575757575758,236.3597112435564,4799,4.0,1
2026-07-02 11:40:00,-37.41294,11.53587,2.8569026550777155,6.654981367667216,7.314285714285714,237.1871892294722,4799,4.0,1
2026-07-02 12:00:00,-37.4124266666667,11.5468233333333,3.279598177293776,7.696360468491439,5.224489795918367,255.82367243572895,4790,4.0,10
2026-07-02 12:20:00,-37.41193,11.5561466666667,3.2936731730800752,7.990937693034857,6.918918918918919,246.05803543510177,4790,4.0,10
2026-07-02 12:40:00,-37.4115633333333,11.56658,2.7916598572710303,6.618193827638866,6.564102564102564,238.72431096536434,4799,4.0,1
2026-07-02 13:00:00,-37.4119116666667,11.5739466666667,3.0474655621341986,7.697032073579386,11.130434782608695,233.19376121839727,4799,4.0,1
2026-07-02 13:20:00,-37.4123366666667,11.5820083333333,2.6130452768467896,6.492348562428667,7.314285714285714,227.60061263773378,4799,4.0,1
2026-07-02 13:40:00,-37.4128616666667,11.5913116666667,2.7639570746309685,6.640446272543847,6.918918918918919,253.80521656079407,4799,4.0,1
2026-07-02 14:00:00,-37.41357,11.5982716666667,2.672316888614702,6.425576240742587,6.918918918918919,247.06015327380214,4799,4.0,1
2026-07-02 14:20:00,-37.4152816666667,11.606845,2.6301297255655314,6.532305912266601,7.314285714285714,251.18647520605373,4796,4.0,4
2026-07-02 14:40:00,-37.4174466666667,11.615505,2.664124974112753,6.557928814893559,6.918918918918919,235.6163085708768,4796,4.0,4
2026-07-02 15:00:00,-37.4232683333333,11.617015,2.503834987655863,6.235895111025867,6.564102564102564,262.20376272143017,4796,4.0,4
2026-07-02 15:20:00,-37.4259816666667,11.60423,2.567757967340732,7.045055631312353,8.827586206896552,224.0352234748485,4796,4.0,4
2026-07-02 15:40:00,-37.427805,11.5917783333333,2.513624262113214,7.180609319839689,8.827586206896552,240.24719633881284,4790,4.0,10
2026-07-02 16:00:00,-37.428485,11.5782416666667,2.3262482952196346,6.722953004302924,5.953488372093023,259.5010749459519,4790,4.0,10
2026-07-02 16:20:00,-37.42903,11.565615,2.2670517356179865,6.9190727748233005,9.481481481481481,229.96965772582263,4793,4.0,7
2026-07-02 16:40:00,-37.4287083333333,11.5522833333333,2.4363492838215564,7.2784236809133676,9.481481481481481,236.22643379166863,4790,4.0,10
2026-07-02 17:00:00,-37.427785,11.5389133333333,2.456690521529369,7.1674653019431815,9.481481481481481,229.25555150829996,4799,4.0,1
2026-07-02 17:20:00,-37.4257116666667,11.5344866666667,2.7112210998986614,7.096480817892137,9.481481481481481,234.57714303393294,4799,4.0,1
2026-07-02 17:40:00,-37.42043,11.5459583333333,2.9736017424119794,7.558072367021399,9.481481481481481,240.34517191259377,4796,4.0,4
2026-07-02 18:00:00,-37.414735,11.5577716666667,2.7999627180422624,6.737818994870397,9.481481481481481,232.1577130930513,4796,4.0,4
2026-07-02 18:20:00,-37.4090783333333,11.561005,2.6492855539064806,6.847962162412099,8.827586206896552,220.42702428295948,4799,4.0,1
2026-07-02 18:40:00,-37.3980066666667,11.5552783333333,2.7170085535415374,7.478961055553808,9.481481481481481,233.4229212075814,4796,4.0,4
2026-07-02 19:00:00,-37.38632,11.549315,2.6984708270627573,7.213694172855837,9.481481481481481,246.34562918926514,4796,4.0,4
2026-07-02 19:20:00,-37.3747933333333,11.542315,2.776274521761356,7.42530778567212,9.481481481481481,247.28993383742736,4793,4.0,7
2026-07-02 19:40:00,-37.36595,11.5344366666667,2.787512786726634,7.399426330546012,9.481481481481481,238.90144712528883,4793,4.0,7
2026-07-02 20:00:00,-37.3672666666667,11.51791,2.485362404792026,7.0614178360861635,8.827586206896552,222.82688595312095,4796,4.0,4
2026-07-02 20:20:00,-37.36823,11.5011416666667,2.5498815033526636,7.238051197701983,8.827586206896552,234.29409470447365,4793,4.0,7
2026-07-02 20:40:00,-37.3674033333333,11.4836816666667,2.219120303962111,6.662830484320446,8.827586206896552,216.61663400525228,4799,4.0,1
2026-07-02 21:00:00,-37.366595,11.4667716666667,2.480418414544672,7.198467688271555,8.827586206896552,241.3293182674035,4790,4.0,10
2026-07-02 21:20:00,-37.36325,11.4504066666667,2.363610479322574,7.055227071834484,8.827586206896552,215.60744931887135,4793,4.0,7
2026-07-02 21:40:00,-37.356625,11.4463166666667,2.4341178273673822,6.950112627062797,8.827586206896552,220.83881411135053,4799,4.0,1
2026-07-02 22:00:00,-37.35464,11.4552983333333,2.6474143450154655,6.853151226721624,9.481481481481481,246.17488425289662,4796,4.0,4
2026-07-02 22:20:00,-37.352555,11.46413,2.752957771928197,6.885027270973614,9.481481481481481,237.3973018725665,4796,4.0,4
2026-07-02 22:40:00,-37.3520783333333,11.471775,2.8510969516056917,7.014472340308492,9.481481481481481,234.21863384434542,4796,4.0,4
2026-07-02 23:00:00,-37.35171,11.4773466666667,2.5684385139109436,6.763816889545039,6.564102564102564,279.62704134088756,4796,4.0,4
2026-07-02 23:20:00,-37.3514,11.4835233333333,2.609929243021653,6.8005451122085825,8.827586206896552,227.07280207957422,4799,4.0,1
2026-07-02 23:40:00,-37.3509783333333,11.49196,2.658475063813781,6.678343816796883,8.827586206896552,224.72530153239228,4796,4.0,4
2026-07-03 00:00:00,-37.3506216666667,11.50128,2.769879825096104,6.620173323837713,9.481481481481481,220.42524933139956,4796,4.0,4
2026-07-03 00:20:00,-37.351195,11.5066316666667,2.6722146380720453,6.4938957814628075,8.827586206896552,243.1089793931331,4796,4.0,4
2026-07-03 00:40:00,-37.3515416666667,11.5163716666667,2.755046285392137,6.706715050272174,9.481481481481481,241.5450175617134,4796,4.0,4
2026-07-03 01:00:00,-37.352095,11.5237583333333,2.465134175051935,6.391329689200378,8.827586206896552,232.71463300907124,4796,4.0,4
2026-07-03 01:20:00,-37.35258,11.5314733333333,2.5239746178321014,6.234843231947009,8.827586206896552,257.32069804945456,4793,4.0,7
2026-07-03 01:40:00,-37.354155,11.53891,2.615416886471446,6.361792226339123,9.481481481481481,262.6959404502205,4796,4.0,4
2026-07-03 02:00:00,-37.35565,11.54447,2.472376701420264,6.3622031581140055,9.481481481481481,234.9673260454834,4793,4.0,7
2026-07-03 02:20:00,-37.3576583333333,11.553425,2.7339122419135062,6.375051122241003,5.953488372093023,272.84402445178677,4793,4.0,7
2026-07-03 02:40:00,-37.362955,11.5484666666667,2.482360165003623,6.2161841717594495,5.224489795918367,301.82185244771114,4793,4.0,7
2026-07-03 03:00:00,-37.3659966666667,11.53458,2.3513535083979655,6.236850744664075,8.258064516129032,252.74876393128892,4796,4.0,4
2026-07-03 03:20:00,-37.3671966666667,11.5195016666667,2.233549510055103,6.2742571385297286,8.258064516129032,255.29220246058907,4793,4.0,7
2026-07-03 03:40:00,-37.3680466666667,11.5043333333333,2.391527336022615,6.179081482676737,8.827586206896552,233.24311423741423,4796,4.0,4
2026-07-03 04:00:00,-37.3677333333333,11.489095,2.2936894518120354,6.25779503078741,8.258064516129032,242.38299310708348,4796,4.0,4
2026-07-03 04:20:00,-37.3669266666667,11.4738133333333,2.406963754761637,6.496727624191773,8.258064516129032,227.16259905426008,4796,4.0,4
2026-07-03 04:40:00,-37.365125,11.4588333333333,2.4220674629961043,6.286642843307948,9.481481481481481,223.97788532022753,4796,4.0,4
2026-07-03 05:00:00,-37.3607133333333,11.44558,2.317453588589211,6.159095145719901,8.827586206896552,248.92323902740674,4799,4.0,1
2026-07-03 05:20:00,-37.3553816666667,11.4516366666667,2.86397926175798,6.317841753582554,6.2439024390243905,276.02860800146107,4793,4.0,7
2026-07-03 05:40:00,-37.3531916666667,11.4624033333333,3.043708749834076,6.104609155402445,6.918918918918919,261.2128881566414,4793,4.0,7
2026-07-03 06:00:00,-37.3521433333333,11.4738516666667,3.1808508794956523,6.3874234588983345,6.564102564102564,280.1738815917776,4793,4.0,7
2026-07-03 06:20:00,-37.3514366666667,11.4846633333333,3.402110412298493,6.631500293434046,6.564102564102564,264.3289364188457,4790,4.0,10
2026-07-03 06:40:00,-37.3508766666667,11.4967383333333,3.312968116802142,6.417880858146248,6.564102564102564,266.8014760271162,4793,4.0,7
2026-07-03 07:00:00,-37.351285,11.5098166666667,3.3390885230957674,6.480676563161327,6.564102564102564,268.0353923441477,4790,4.0,10
2026-07-03 07:20:00,-37.3524466666667,11.5207916666667,3.204319679476325,6.27616493379038,6.564102564102564,263.06114001155504,4799,4.0,1
2026-07-03 07:40:00,-37.3520966666667,11.5295916666667,3.538657547896089,6.873326034883055,7.314285714285714,266.1468183001555,4799,4.0,1
2026-07-03 08:00:00,-37.35424,11.5409083333333,3.254758858954347,6.4390501921776995,7.314285714285714,258.6111389061506,4799,4.0,1
2026-07-03 08:20:00,-37.356885,11.55222,3.4162551791527136,6.5510952686100135,7.314285714285714,263.3864909229035,4799,4.0,1
2026-07-03 08:40:00,-37.3624816666667,11.55144,2.899769338667011,6.221709838022234,6.564102564102564,265.2366281041094,4799,4.0,1
2026-07-03 09:00:00,-37.3653716666667,11.5376233333333,2.4295580093594653,6.1294605358243786,5.953488372093023,285.2326549457914,4799,4.0,1
2026-07-03 09:20:00,-37.3669533333333,11.5238316666667,2.33087525412582,6.34900286772839,6.2439024390243905,275.8517473203446,4793,4.0,7
2026-07-03 09:40:00,-37.3676133333333,11.5105566666667,2.5288268506052294,6.6460839727430665,6.564102564102564,259.8603420380763,4793,4.0,7
2026-07-03 10:00:00,-37.3680966666667,11.4965833333333,2.411623480902154,6.510800238427984,6.564102564102564,251.42404670026406,4790,4.0,10
2026-07-03 10:20:00,-37.3673766666667,11.4827383333333,2.3691562193676154,6.3662977994727825,6.2439024390243905,276.02952377512776,4799,4.0,1
2026-07-03 10:40:00,-37.3666633333333,11.4689383333333,2.477689148181373,6.587442302292525,6.564102564102564,272.6528667517891,4796,4.0,4
2026-07-03 11:00:00,-37.3641966666667,11.45505,2.3102330738207537,6.412785309693987,6.2439024390243905,270.1938535930065,4793,4.0,7
2026-07-03 11:20:00,-37.3583116666667,11.4455766666667,2.6184492491070164,6.662246256439884,6.564102564102564,265.58077106330336,4796,4.0,4
2026-07-03 11:40:00,-37.3545883333333,11.4551283333333,2.828473055043792,6.572093876167537,7.757575757575758,258.75633958251797,4799,4.0,1
2026-07-03 12:00:00,-37.35236,11.4669416666667,2.7612670414316587,6.533939090126692,8.258064516129032,239.15065381277637,4799,4.0,1
2026-07-03 12:20:00,-37.3517466666667,11.4756716666667,2.9799961483559985,6.641329505934425,7.314285714285714,252.54461719647745,4799,4.0,1
2026-07-03 12:40:00,-37.3514183333333,11.4852633333333,2.964757840484959,6.8879364744849205,7.314285714285714,268.9798554696973,4799,4.0,1
2026-07-03 13:00:00,-37.3507,11.4959466666667,2.6790492788395643,6.627557460543856,7.757575757575758,246.67473188758711,4799,4.0,1
2026-07-03 13:20:00,-37.3510416666667,11.507325,2.6939493417493483,6.504685514924465,7.757575757575758,244.96217015528578,4799,4.0,1
2026-07-03 13:40:00,-37.351565,11.5141316666667,2.6381167057486636,6.650102555449906,7.314285714285714,261.70302215310903,4799,4.0,1
2026-07-03 14:00:00,-37.3518683333333,11.5232216666667,2.59236653016214,6.4429394370334085,7.314285714285714,275.1958725529756,4799,4.0,1
2026-07-03 14:20:00,-37.353205,11.52472,2.453647795152292,6.3597473891992395,7.314285714285714,263.2221518992029,4799,4.0,1
2026-07-03 14:40:00,-37.3576816666667,11.5116316666667,2.468256844009879,6.840350942057577,6.918918918918919,280.11497536623824,4799,4.0,1
2026-07-03 15:00:00,-37.36208,11.4985916666667,2.3970061585836127,6.624953466506327,6.918918918918919,271.02524756433536,4799,4.0,1
2026-07-03 15:20:00,-37.3665133333333,11.48568,2.2965081405004613,6.606222028590669,6.2439024390243905,275.75007073124567,4796,4.0,4
2026-07-03 15:40:00,-37.370655,11.4736066666667,2.3057310931503023,7.332521551171213,6.2439024390243905,276.35372438077684,4799,4.0,1
2026-07-03 16:00:00,-37.3745966666667,11.4618983333333,2.333819053620024,7.045705103758592,6.918918918918919,284.24309439297735,4793,4.0,7
2026-07-03 16:20:00,-37.3785883333333,11.4502233333333,2.247634287292455,7.190076732966562,6.564102564102564,277.8465587793,4799,4.0,1
2026-07-03 16:40:00,-37.3824333333333,11.43858,2.351926011441677,7.437923286123844,6.564102564102564,291.36195785938605,4793,4.0,7
2026-07-03 17:00:00,-37.386365,11.4270683333333,2.4488490648169514,7.560045154231202,6.564102564102564,277.27916227456933,4790,4.0,10
2026-07-03 17:20:00,-37.3904283333333,11.4151716666667,2.3775307892202244,7.489545903113987,6.564102564102564,288.2657188566795,4790,4.0,10
2026-07-03 17:40:00,-37.3943683333333,11.4032466666667,2.336616127342172,7.344888326443275,12.19047619047619,111.9477423391553,4793,4.0,7
2026-07-03 18:00:00,-37.39831,11.391565,2.349790819240855,7.350834372018153,6.918918918918919,262.45381719921915,4793,4.0,7
2026-07-03 18:20:00,-37.4021566666667,11.3803733333333,2.1058800106103046,6.616237067515601,6.918918918918919,275.63439832866095,4793,4.0,7
2026-07-03 18:40:00,-37.4060883333333,11.3687483333333,2.1942726733287605,6.825579800156003,6.918918918918919,277.8945788392897,4796,4.0,4
2026-07-03 19:00:00,-37.409995,11.35724,2.404091517237488,7.447149190196606,6.564102564102564,279.4731727626528,4793,4.0,7
2026-07-03 19:20:00,-37.413965,11.345355,2.370270766093971,7.627220469456599,12.19047619047619,116.8384759745901,4793,4.0,7
2026-07-03 19:40:00,-37.4177883333333,11.334005,2.4859183658940727,7.788713340581997,12.19047619047619,109.50341704979502,4793,4.0,7
2026-07-03 20:00:00,-37.4221083333333,11.323565,2.5019095210588342,7.980044246793932,11.130434782608695,116.20545955012585,4799,4.0,1
2026-07-03 20:20:00,-37.42199,11.3227666666667,2.6570564244883212,7.761328489624368,12.19047619047619,114.66906182564338,4796,4.0,4
2026-07-03 20:40:00,-37.42213,11.3232283333333,2.488276786099827,7.48526329761644,7.314285714285714,274.48567792306574,4796,4.0,4
2026-07-03 21:00:00,-37.42156,11.3225383333333,2.6409847196439666,7.740382200411047,7.757575757575758,267.94629442631157,4796,4.0,4
2026-07-03 21:20:00,-37.42219,11.3230916666667,2.620795119725727,7.679076510915498,11.130434782608695,104.75560258543442,4799,4.0,1
2026-07-03 21:40:00,-37.4212433333333,11.322995,2.5652974193400873,7.898473122069363,8.258064516129032,224.31689599145787,4796,4.0,4
2026-07-03 22:00:00,-37.4215416666667,11.3227283333333,2.4085976331835064,7.632997743955381,11.130434782608695,106.21040016184031,4796,4.0,4
2026-07-03 22:20:00,-37.421695,11.3235983333333,2.2355457366645664,6.903886433321749,7.314285714285714,258.92182679206394,4796,4.0,4
2026-07-03 22:40:00,-37.4217566666667,11.3228783333333,2.413040098770062,7.6268745271149685,11.130434782608695,106.95560234934237,4790,4.0,10
2026-07-03 23:00:00,-37.4212516666667,11.3229883333333,2.1137659968625964,6.9810899642202,7.314285714285714,255.10942789113727,4793,4.0,7
2026-07-03 23:20:00,-37.421385,11.3231533333333,2.4109169380874826,7.7760205514676,7.757575757575758,262.77517224293337,4796,4.0,4
2026-07-03 23:40:00,-37.421945,11.32368,2.044411379550806,6.73356611907356,6.918918918918919,265.2181516015962,4796,4.0,4
